household_id,year,month,season,house_size,residents,city,rate,avg_temp,ac_kwh,geyser_kwh,fridge_kwh,wm_kwh,tv_kwh,fan_kwh,lighting_kwh,total_kwh,total_bill
40,2024,11,Winter,672,3,Chennai,6.890303412175422,17.572812423991632,0.0,2.1317056895311026,63.36,1.8,17.074460735621198,108.0,60.0,293.55792822782985,2883.717273474463
40,2024,12,Winter,672,3,Chennai,6.890303412175422,10.20956337629063,0.0,169.62286575718616,63.36,3.0,15.749135799462518,108.0,60.0,488.24158377994706,3187.679261193594
41,2023,1,Winter,2479,2,Delhi,6.932056451375802,15.21815388095052,0.0,85.8708185176915,63.36,2.4,13.073707675158621,108.0,60.0,387.9499337191339,2728.7619614674895
41,2023,2,Winter,2479,2,Delhi,6.932056451375802,15.191801302258831,0.0,30.133606310540873,63.36,3.0,17.199736373860127,81.0,60.0,296.98503517155166,2309.674191261328
41,2023,3,Summer,2479,2,Delhi,6.932056451375802,37.12759561303738,217.01223641911167,0.0,63.36,3.0,20.375447281085037,81.0,60.0,518.5977972335069,2887.474890343422
41,2023,4,Summer,2479,2,Delhi,6.932056451375802,37.61870812810266,203.60022663304105,0.0,63.36,3.0,12.263582234456145,108.0,60.0,524.9832300378098,3115.6250051372613
41,2023,5,Summer,2479,2,Delhi,6.932056451375802,37.83095538196576,198.48554625888826,0.0,63.36,2.4,20.99037397301362,108.0,60.0,528.495500873278,3305.750152714707
41,2023,6,Monsoon,2479,2,Delhi,6.932056451375802,26.928885840602412,76.49776641619479,0.0,63.36,3.0,16.910070910752378,81.0,60.0,350.7101748540743,2958.3501032925806
41,2023,7,Monsoon,2479,2,Delhi,6.932056451375802,28.884656621997987,120.96532587444779,0.0,63.36,2.4,20.466919865876196,81.0,60.0,406.0093807626053,2716.3796770321474
41,2023,8,Monsoon,2479,2,Delhi,6.932056451375802,27.790064584872752,118.95366358140616,0.0,63.36,2.4,16.67388154854007,135.0,60.0,462.2074836791252,2894.074449293162
41,2023,9,Monsoon,2479,2,Delhi,6.932056451375802,26.042638537181293,73.42845912008902,0.0,63.36,1.8,15.48772777956435,108.0,60.0,375.5567644060416,2818.3411937001465
41,2023,10,Summer,2479,2,Delhi,6.932056451375802,34.393365492622564,200.32315304450177,0.0,63.36,3.0,16.58200542449466,81.0,60.0,494.7141597105274,3035.105999209336
41,2023,11,Winter,2479,2,Delhi,6.932056451375802,16.723523984207702,0.0,59.399370318487264,63.36,2.4,17.586966552310866,135.0,60.0,393.8289343468578,2943.8236683555147
41,2023,12,Winter,2479,2,Delhi,6.932056451375802,14.745114329046999,0.0,57.831333573325885,63.36,2.4,19.62360522177441,108.0,60.0,362.8920118988093,2742.936528351091
41,2024,1,Winter,2479,2,Delhi,6.932056451375802,15.359799047299832,0.0,55.057077478826216,63.36,2.4,12.392488085128932,108.0,60.0,351.2252518271173,2531.129261647246
41,2024,2,Winter,2479,2,Delhi,6.932056451375802,18.04568294310153,0.0,37.118318295210806,63.36,1.8,21.52005536068193,81.0,60.0,308.76800109774314,2352.346403792509
41,2024,3,Summer,2479,2,Delhi,6.932056451375802,36.74371252166164,228.26612925058208,0.0,63.36,3.0,19.70824132147399,81.0,60.0,530.9423977631143,2804.210671226293
41,2024,4,Summer,2479,2,Delhi,6.932056451375802,34.461899392521204,203.48743597661203,0.0,63.36,1.8,11.4939294079098,81.0,60.0,491.0716624654741,3060.3634296981254
41,2024,5,Summer,2479,2,Delhi,6.932056451375802,37.909491396071324,214.0333544841286,0.0,63.36,1.8,15.44741742285782,81.0,60.0,507.9786876380034,3136.2752057510525
41,2024,6,Monsoon,2479,2,Delhi,6.932056451375802,29.933088501041226,118.8791988565609,0.0,63.36,3.0,10.858304255583716,81.0,60.0,393.07236209175585,2992.287697099223
41,2024,7,Monsoon,2479,2,Delhi,6.932056451375802,28.1562401391922,117.88573954780435,0.0,63.36,1.8,13.456797195313387,81.0,60.0,393.5446513391794,2826.273281070947
41,2024,8,Monsoon,2479,2,Delhi,6.932056451375802,25.017359577317567,104.8631851400074,0.0,63.36,2.4,13.117300057002778,108.0,60.0,410.14680347155615,2790.1578783057766
41,2024,9,Monsoon,2479,2,Delhi,6.932056451375802,27.339323900795122,94.20771489102027,0.0,63.36,3.0,20.975602908488096,81.0,60.0,376.1014621404267,2886.4753655378804
41,2024,10,Summer,2479,2,Delhi,6.932056451375802,38.058871315136216,217.734939944837,0.0,63.36,1.8,16.335823131981485,108.0,60.0,544.8141798411381,3325.1995389477756
41,2024,11,Winter,2479,2,Delhi,6.932056451375802,16.58516976286326,0.0,84.71378495941028,63.36,3.0,14.356669796811046,81.0,60.0,357.31306686008907,3041.4028647003565
41,2024,12,Winter,2479,2,Delhi,6.932056451375802,14.078220728867922,0.0,112.84574137687034,63.36,3.0,18.408531273246197,81.0,60.0,394.84099039524426,3002.8240378450273
42,2023,1,Winter,2051,5,Kolkata,6.560344155120855,16.25437787751424,0.0,51.44099902844682,63.36,3.0,18.08121904735983,135.0,60.0,317.10573538916145,2913.0393371477408
42,2023,2,Winter,2051,5,Kolkata,6.560344155120855,12.579343779527445,0.0,100.0567926399305,63.36,2.4,15.150083767702146,135.0,60.0,360.3132665107261,2652.661045884428
42,2023,3,Summer,2051,5,Kolkata,6.560344155120855,40.2918091569036,299.66026458863456,0.0,63.36,1.8,16.860422294299884,108.0,60.0,526.7943966795392,2974.789366072971
42,2023,4,Summer,2051,5,Kolkata,6.560344155120855,35.05867808612577,221.41879556353115,0.0,63.36,3.0,11.066730815010002,108.0,60.0,447.4081285368165,2887.817313960798
42,2023,5,Summer,2051,5,Kolkata,6.560344155120855,40.765278291207316,326.6298687380844,0.0,63.36,1.8,20.466365675617116,108.0,60.0,556.0969126656018,3239.5255901439023
42,2023,6,Monsoon,2051,5,Kolkata,6.560344155120855,25.760447901741482,101.82313507693082,0.0,63.36,2.4,15.168810864148938,81.0,60.0,310.27233647774153,2787.491941940548
42,2023,7,Monsoon,2051,5,Kolkata,6.560344155120855,28.811606767071503,177.93987405123127,0.0,63.36,1.8,17.248859496167434,108.0,60.0,410.5141731232112,2745.42950814053
42,2023,8,Monsoon,2051,5,Kolkata,6.560344155120855,24.105769246530762,35.30970245504881,0.0,63.36,2.4,20.130712077702714,135.0,60.0,303.0352176791615,2455.2272186830005
42,2023,9,Monsoon,2051,5,Kolkata,6.560344155120855,26.219245883479843,98.08107171030801,0.0,63.36,1.8,12.40361837645707,81.0,60.0,303.4609955498799,2395.2442590897867
42,2023,10,Summer,2051,5,Kolkata,6.560344155120855,36.4223015005174,215.82181776918478,0.0,63.36,3.0,13.891222518191938,135.0,60.0,470.6269151473206,2571.4631818203916
42,2023,11,Winter,2051,5,Kolkata,6.560344155120855,15.443848655903373,0.0,85.5326501393633,63.36,3.0,13.075631982808988,81.0,60.0,293.22910633378655,2340.578797362534
42,2023,12,Winter,2051,5,Kolkata,6.560344155120855,16.214120573917103,0.0,98.14564701412131,63.36,1.8,14.46833470119958,135.0,60.0,357.2533099336891,2317.0232620440174
42,2024,1,Winter,2051,5,Kolkata,6.560344155120855,16.938909937611463,0.0,67.02905809481611,63.36,3.0,16.59323213726433,81.0,60.0,278.8670653438569,2094.167157615356
42,2024,2,Winter,2051,5,Kolkata,6.560344155120855,19.918420720223608,0.0,8.552537884776596,63.36,3.0,17.363837902428983,81.0,60.0,223.56377179499134,1842.6662726913848
42,2024,3,Summer,2051,5,Kolkata,6.560344155120855,37.846603605142654,245.35812787321996,0.0,63.36,1.8,14.942172734286952,81.0,60.0,447.03894187539646,2287.5213657869285
42,2024,4,Summer,2051,5,Kolkata,6.560344155120855,38.67817832160957,259.8175136326088,0.0,63.36,1.8,11.214329702641573,135.0,60.0,509.0753473943332,2790.3224867312583
42,2024,5,Summer,2051,5,Kolkata,6.560344155120855,33.004305760865435,182.60054462371698,0.0,63.36,2.4,16.677178008949458,81.0,60.0,389.13209473732815,2692.4984710968347
42,2024,6,Monsoon,2051,5,Kolkata,6.560344155120855,24.020368962401704,39.09021482274537,0.0,63.36,3.0,18.537692200834936,81.0,60.0,253.9549741131622,2194.0728092993777
42,2024,7,Monsoon,2051,5,Kolkata,6.560344155120855,26.430247507284747,126.69390371859217,0.0,63.36,3.0,11.981043753582373,108.0,60.0,357.5034102223044,2292.148160406565
42,2024,8,Monsoon,2051,5,Kolkata,6.560344155120855,26.212115234642955,95.65956534506418,0.0,63.36,1.8,11.583807818882876,81.0,60.0,300.3546328313973,2108.088731434807
42,2024,9,Monsoon,2051,5,Kolkata,6.560344155120855,28.342932266709617,54.83156580805953,0.0,63.36,1.8,15.281975790404145,108.0,60.0,290.6465629731221,2082.248160081205
42,2024,10,Summer,2051,5,Kolkata,6.560344155120855,38.31764114953006,269.5930173519483,0.0,63.36,1.8,11.043740698585673,135.0,60.0,518.2803556351882,2558.4451835762115
42,2024,11,Winter,2051,5,Kolkata,6.560344155120855,15.86395437642745,0.0,84.50708416998273,63.36,1.8,19.29933863331697,135.0,60.0,348.81245910156616,2291.2051837301856
42,2024,12,Winter,2051,5,Kolkata,6.560344155120855,18.369822574446864,0.0,49.40863396041984,63.36,2.4,14.63233381305111,135.0,60.0,311.27768164719237,2200.4889997030577
43,2023,1,Winter,1849,2,Mumbai,6.096166358817103,14.514282429865048,0.0,85.46241956505882,63.36,1.8,19.876781705897013,81.0,60.0,359.40453161716204,2607.9558250014197
43,2023,2,Winter,1849,2,Mumbai,6.096166358817103,14.797746894662307,0.0,56.42529594184676,63.36,1.8,20.248890133657603,135.0,60.0,388.6357730137854,2392.868333396688
43,2023,3,Summer,1849,2,Mumbai,6.096166358817103,38.2731947911775,247.25929843527234,0.0,63.36,2.4,17.320438316483166,135.0,60.0,606.1315125585603,2978.5199692671326
43,2023,4,Summer,1849,2,Mumbai,6.096166358817103,37.75372712929546,253.2333722750014,0.0,63.36,3.0,13.556510290918261,81.0,60.0,547.069192359518,3285.427399330142
43,2023,5,Summer,1849,2,Mumbai,6.096166358817103,38.06977589417882,212.99297955611735,0.0,63.36,2.4,17.968949538567596,135.0,60.0,567.3436364879714,3364.7770269284547
43,2023,6,Monsoon,1849,2,Mumbai,6.096166358817103,28.005004600634244,148.7715639530615,0.0,63.36,2.4,18.432560632081252,108.0,60.0,462.62822762892677,3116.707547755138
43,2023,7,Monsoon,1849,2,Mumbai,6.096166358817103,32.610327717508284,165.50975089151603,0.0,63.36,2.4,10.813871795689456,81.0,60.0,441.99789091060563,3058.726259454381
43,2023,8,Monsoon,1849,2,Mumbai,6.096166358817103,27.80298344496454,147.66400703930282,0.0,63.36,1.8,16.43611278958753,81.0,60.0,427.20226697423755,2832.790229283527
43,2023,9,Monsoon,1849,2,Mumbai,6.096166358817103,29.32231804104966,123.98681449761757,0.0,63.36,2.4,21.572167741778383,81.0,60.0,406.5019694270139,2784.796458564409
43,2023,10,Summer,1849,2,Mumbai,6.096166358817103,36.19146120387395,206.3112427774092,0.0,63.36,3.0,14.257956608227138,81.0,60.0,493.74024987216563,2957.2342286482217
43,2023,11,Winter,1849,2,Mumbai,6.096166358817103,16.871464644436035,0.0,64.99247772910957,63.36,2.4,14.182366147599257,135.0,60.0,392.2132796661304,2749.8411548087165
43,2023,12,Winter,1849,2,Mumbai,6.096166358817103,14.873037038817115,0.0,77.0064429357586,63.36,1.8,21.28917504836334,81.0,60.0,351.2777186372822,2518.1533824808116
43,2024,1,Winter,1849,2,Mumbai,6.096166358817103,17.14618785448799,0.0,62.795231782536156,63.36,1.8,16.345092568958858,108.0,60.0,360.32885907724574,2353.62169071524
43,2024,2,Winter,1849,2,Mumbai,6.096166358817103,13.994967460871893,0.0,79.39880359928819,63.36,3.0,16.076933199482237,81.0,60.0,349.40871660992127,2246.2439988601354
43,2024,3,Summer,1849,2,Mumbai,6.096166358817103,40.01614405564831,271.82173587914843,0.0,63.36,2.4,15.660261786900268,81.0,60.0,570.2512653385066,2653.699223022909
43,2024,4,Summer,1849,2,Mumbai,6.096166358817103,34.732154081881426,189.32537478607242,0.0,63.36,3.0,12.09479074002553,81.0,60.0,471.646294198674,2671.053333511449
43,2024,5,Summer,1849,2,Mumbai,6.096166358817103,39.72508696923034,228.15177171798584,0.0,63.36,1.8,18.029362575634586,81.0,60.0,521.9064859192395,2940.6680011696635
43,2024,6,Monsoon,1849,2,Mumbai,6.096166358817103,28.397277167694813,108.97515926538394,0.0,63.36,1.8,16.20387029215141,81.0,60.0,382.29551870030576,2735.9761856179684
43,2024,7,Monsoon,1849,2,Mumbai,6.096166358817103,27.820377652852894,106.31353223454866,0.0,63.36,1.8,14.4972080905787,81.0,60.0,377.25543211537666,2602.5747737928396
43,2024,8,Monsoon,1849,2,Mumbai,6.096166358817103,26.951427861145586,72.2484609984519,0.0,63.36,1.8,21.21865717134738,81.0,60.0,345.70664587979326,2406.279128849738
43,2024,9,Monsoon,1849,2,Mumbai,6.096166358817103,28.531940335634143,111.93338831923445,0.0,63.36,3.0,16.010174897223074,81.0,60.0,386.8697563129601,2289.5175788433203
43,2024,10,Summer,1849,2,Mumbai,6.096166358817103,34.452602233842754,194.97744542194974,0.0,63.36,1.8,16.950829809765953,81.0,60.0,482.38589415700176,2460.957845283277
43,2024,11,Winter,1849,2,Mumbai,6.096166358817103,13.97490784697145,0.0,117.9371515287668,63.36,1.8,13.79439089657121,81.0,60.0,389.855739749218,2416.606069138648
43,2024,12,Winter,1849,2,Mumbai,6.096166358817103,19.617722755785888,7.4565675559507465,17.807257671492774,63.36,2.4,19.029953387221752,135.0,60.0,351.96787013807284,2396.91764621178
44,2023,1,Winter,1206,4,Chennai,5.3679380426832,17.208785140733653,0.0,43.215280337871356,63.36,1.8,21.443660639156356,108.0,60.0,297.22530049509265,2397.428822890456
44,2023,2,Winter,1206,4,Chennai,5.3679380426832,13.572609372100693,0.0,104.06963022403906,63.36,2.4,12.308982123372703,135.0,60.0,376.38686450069736,2170.5080399472317
44,2023,3,Summer,1206,4,Chennai,5.3679380426832,39.406626122915185,259.23717656136824,0.0,63.36,3.0,10.808526719806762,108.0,60.0,503.4002748023674,2586.5230060293648
44,2023,4,Summer,1206,4,Chennai,5.3679380426832,39.673951745386475,257.63383246299315,0.0,63.36,3.0,17.98494663135864,108.0,60.0,508.9622418411971,2865.2760738855613
44,2023,5,Summer,1206,4,Chennai,5.3679380426832,38.962092000213225,235.01910550343464,0.0,63.36,3.0,15.80462289509018,81.0,60.0,457.27043386981217,2674.5746837401493
44,2023,6,Monsoon,1206,4,Chennai,5.3679380426832,26.808118605364854,90.27643393837407,0.0,63.36,1.8,20.404642607225846,108.0,60.0,343.15570045192374,2256.7662333884537
44,2023,7,Monsoon,1206,4,Chennai,5.3679380426832,29.644700941791505,111.37140473929462,0.0,63.36,2.4,16.842332802128542,135.0,60.0,388.1983988196593,2160.061879025187
44,2023,8,Monsoon,1206,4,Chennai,5.3679380426832,28.289727275718366,94.21224994412745,0.0,63.36,2.4,14.88266945389154,81.0,60.0,315.225327922212,2002.2492875237979
44,2023,9,Monsoon,1206,4,Chennai,5.3679380426832,25.321949563851252,99.50464532048416,0.0,63.36,1.8,14.303932869258714,108.0,60.0,346.2769680681798,1937.1750239360467
44,2023,10,Summer,1206,4,Chennai,5.3679380426832,39.503915325622934,244.9817403579088,0.0,63.36,1.8,16.396757808868017,108.0,60.0,493.5527379212261,2278.225830490185
44,2023,11,Winter,1206,4,Chennai,5.3679380426832,13.174762990134614,0.0,81.07074009013873,63.36,3.0,16.08353548583138,135.0,60.0,357.7996514938506,2206.871855477127
44,2023,12,Winter,1206,4,Chennai,5.3679380426832,16.00199940742706,0.0,54.59513963933892,63.36,1.8,13.168660333082927,108.0,60.0,300.32397059603863,2096.8940699947207
44,2024,1,Winter,1206,4,Chennai,5.3679380426832,18.581096451535917,0.3108244734407742,32.224981369156446,63.36,2.4,13.709084767166209,135.0,60.0,306.39293983651805,1866.756772443292
44,2024,2,Winter,1206,4,Chennai,5.3679380426832,14.565215672681138,0.0,94.90663849105573,63.36,2.4,16.269728871994353,135.0,60.0,371.19498911609827,1871.7935781789054
44,2024,3,Summer,1206,4,Chennai,5.3679380426832,35.03517171788226,194.51626449335492,0.0,63.36,1.8,17.855527041734714,135.0,60.0,471.589897109113,2144.3352844704004
44,2024,4,Summer,1206,4,Chennai,5.3679380426832,34.121189183716254,210.66128183376412,0.0,63.36,2.4,16.81270892379955,135.0,60.0,487.26079724401626,2191.029193547044
44,2024,5,Summer,1206,4,Chennai,5.3679380426832,39.42238490684315,218.95012886966825,0.0,63.36,2.4,16.504847363453294,135.0,60.0,495.2258742751733,2346.30621036567
44,2024,6,Monsoon,1206,4,Chennai,5.3679380426832,32.47670632354172,147.3090670385137,0.0,63.36,2.4,15.2404084692735,135.0,60.0,422.4656955916283,2437.085948807785
44,2024,7,Monsoon,1206,4,Chennai,5.3679380426832,26.54580091964807,86.08150584134525,0.0,63.36,3.0,20.157415951306568,108.0,60.0,339.9200082641293,2180.53211667789
44,2024,8,Monsoon,1206,4,Chennai,5.3679380426832,30.165999877033737,113.02242162340913,0.0,63.36,3.0,12.260604865462213,108.0,60.0,358.92615247518694,2155.599582423302
44,2024,9,Monsoon,1206,4,Chennai,5.3679380426832,25.138337596750656,58.64509702387956,0.0,63.36,2.4,13.930711338965686,108.0,60.0,305.72519126672,1921.14575314427
44,2024,10,Summer,1206,4,Chennai,5.3679380426832,36.895477495774784,203.40321407631126,0.0,63.36,2.4,15.505931053907721,108.0,60.0,451.7668427830591,2272.1069809386954
44,2024,11,Winter,1206,4,Chennai,5.3679380426832,15.201069019054295,0.0,80.44824049320397,63.36,1.8,16.33590615383111,135.0,60.0,356.2326522922963,2075.3782197772016
44,2024,12,Winter,1206,4,Chennai,5.3679380426832,15.046897153561517,0.0,67.35252391031764,63.36,1.8,16.238556803558392,135.0,60.0,343.0658840082829,1850.5390865840748
45,2023,1,Winter,762,5,Mumbai,7.8311359134499305,15.903606545105223,0.0,41.94254904751524,63.36,1.8,13.188394189195488,135.0,60.0,329.4486279721483,3180.327574667437
45,2023,2,Winter,762,5,Mumbai,7.8311359134499305,15.73409730358061,0.0,73.60921815030018,63.36,1.8,19.55974225896279,135.0,60.0,369.194687404214,3047.8749499063138
45,2023,3,Summer,762,5,Mumbai,7.8311359134499305,39.15973367802309,282.22929602825064,0.0,63.36,3.0,10.825352717768496,81.0,60.0,522.8850462817387,3597.4397254273936
45,2023,4,Summer,762,5,Mumbai,7.8311359134499305,36.48809858661616,230.69926863590558,0.0,63.36,1.8,15.511440042334627,135.0,60.0,529.1085544886234,3740.7329132696514
45,2023,5,Summer,762,5,Mumbai,7.8311359134499305,36.79018647214365,237.86775433583927,0.0,63.36,1.8,21.356167835308476,135.0,60.0,542.7061075509972,3995.8259624791785
45,2023,6,Monsoon,762,5,Mumbai,7.8311359134499305,26.860602074148538,84.56699949857675,0.0,63.36,2.4,20.399499126776142,135.0,60.0,382.1489191800905,3618.709498056101
45,2023,7,Monsoon,762,5,Mumbai,7.8311359134499305,31.91699680375799,179.73618863257053,0.0,63.36,1.8,17.549392720404583,108.0,60.0,449.7741189062479,3550.332756363997
45,2023,8,Monsoon,762,5,Mumbai,7.8311359134499305,29.254582402570925,149.95007948669988,0.0,63.36,2.4,17.31254972433755,108.0,60.0,419.0299715655674,3404.3177329371265
45,2023,9,Monsoon,762,5,Mumbai,7.8311359134499305,28.146673489556274,131.77741476184013,0.0,63.36,2.4,13.435891318446314,108.0,60.0,395.9905554042006,3322.5311742638555
45,2023,10,Summer,762,5,Mumbai,7.8311359134499305,37.2753048849078,249.90761757003315,0.0,63.36,1.8,12.187969219196459,135.0,60.0,545.7067201239786,3616.366952730806
45,2023,11,Winter,762,5,Mumbai,7.8311359134499305,17.82043156732949,0.0,28.389244389733218,63.36,1.8,15.236737210904549,81.0,60.0,261.00226057944315,2991.937176828347
45,2023,12,Winter,762,5,Mumbai,7.8311359134499305,17.83974303190886,0.0,39.227287914223695,63.36,3.0,15.629908400572878,108.0,60.0,302.2040770778698,2692.511309931292
45,2024,1,Winter,762,5,Mumbai,7.8311359134499305,17.836498507459204,0.0,68.1200341058498,63.36,3.0,17.871578113870008,108.0,60.0,334.73653899159626,2561.851520060653
45,2024,2,Winter,762,5,Mumbai,7.8311359134499305,16.402809733124712,0.0,76.7855012257934,63.36,3.0,13.062807622575347,135.0,60.0,366.9788110457894,2692.2047173411347
45,2024,3,Summer,762,5,Mumbai,7.8311359134499305,39.91763261293534,294.26098190124674,0.0,63.36,1.8,11.797335060610669,135.0,60.0,591.6435332420397,3546.895823310863
45,2024,4,Summer,762,5,Mumbai,7.8311359134499305,42.147557365606566,281.30018324007625,0.0,63.36,3.0,14.045278593232501,108.0,60.0,553.4911210542431,3774.943945232363
45,2024,5,Summer,762,5,Mumbai,7.8311359134499305,36.36459169602785,270.51617667381606,0.0,63.36,3.0,14.433780555833893,108.0,60.0,542.6288213205577,4042.783390304601
45,2024,6,Monsoon,762,5,Mumbai,7.8311359134499305,25.14777256571379,58.855741795130115,0.0,63.36,1.8,19.186820695280375,135.0,60.0,353.3890604192823,3505.099443029068
45,2024,7,Monsoon,762,5,Mumbai,7.8311359134499305,26.924846117998513,118.7538067896879,0.0,63.36,1.8,20.243677185321967,81.0,60.0,360.6562826148627,3290.1653356557736
45,2024,8,Monsoon,762,5,Mumbai,7.8311359134499305,27.440150915355986,89.3938691505511,0.0,63.36,3.0,21.381130815557682,108.0,60.0,360.63278899399387,3178.1441735617473
45,2024,9,Monsoon,762,5,Mumbai,7.8311359134499305,26.1482201922177,80.44347209060665,0.0,63.36,3.0,18.286229090741536,81.0,60.0,319.83421742276886,2895.546149500644
45,2024,10,Summer,762,5,Mumbai,7.8311359134499305,36.72186878109673,253.54136616254854,0.0,63.36,2.4,16.759750322169015,135.0,60.0,554.9076494211089,3387.5578766584904
45,2024,11,Winter,762,5,Mumbai,7.8311359134499305,15.641739147388789,0.0,87.66516565975148,63.36,1.8,10.906345710129719,135.0,60.0,374.83983211802524,3194.7941762958644
45,2024,12,Winter,762,5,Mumbai,7.8311359134499305,14.800672691282003,0.0,55.20020197499464,63.36,2.4,18.526710995386633,108.0,60.0,321.2941689905431,3075.405486504484
46,2023,1,Winter,2260,4,Delhi,8.333085128143392,12.383644154939681,0.0,79.76890068606087,63.36,1.8,19.198948063768842,108.0,60.0,323.82056548927864,2998.9484637805513
46,2023,2,Winter,2260,4,Delhi,8.333085128143392,16.628901644581315,0.0,71.57641858939509,63.36,3.0,19.98407072843682,108.0,60.0,317.76846642853764,2869.8581841590585
46,2023,3,Summer,2260,4,Delhi,8.333085128143392,37.65665269215043,263.08072105519676,0.0,63.36,3.0,14.258011169563797,135.0,60.0,525.2246348928572,3477.7720259085254
46,2023,4,Summer,2260,4,Delhi,8.333085128143392,42.11562235419552,266.19665052876195,0.0,63.36,3.0,21.19284809041219,81.0,60.0,482.3746729503368,3684.409389130993
46,2023,5,Summer,2260,4,Delhi,8.333085128143392,41.40313214010571,288.1251753895689,0.0,63.36,2.4,21.31641988601573,81.0,60.0,503.29020320881244,4013.67007896191
46,2023,6,Monsoon,2260,4,Delhi,8.333085128143392,23.865370226552713,47.42830167509706,0.0,63.36,3.0,12.654467880915833,81.0,60.0,260.7534092658386,3366.194681481617
46,2023,7,Monsoon,2260,4,Delhi,8.333085128143392,27.921750732893294,104.38112805680146,0.0,63.36,1.8,20.167430102445866,135.0,60.0,375.0861101248028,3229.7210513462223
46,2023,8,Monsoon,2260,4,Delhi,8.333085128143392,33.36931267811197,198.64703525985905,0.0,63.36,2.4,11.48618580217832,81.0,60.0,406.46576040252927,3503.8228535846324
46,2023,9,Monsoon,2260,4,Delhi,8.333085128143392,28.089636394200337,121.2087473843354,0.0,63.36,2.4,15.149982250962,108.0,60.0,360.8612068509563,3276.0000768930745
46,2023,10,Summer,2260,4,Delhi,8.333085128143392,38.98703207040576,253.22076322875674,0.0,63.36,1.8,13.40930659003243,108.0,60.0,487.28916784256654,3633.698999495732
46,2023,11,Winter,2260,4,Delhi,8.333085128143392,17.144770464615807,0.0,32.75789907204858,63.36,3.0,21.19807592619191,108.0,60.0,281.10452771410604,2983.738992388017
46,2023,12,Winter,2260,4,Delhi,8.333085128143392,19.600159904853367,0.0,56.3921522548445,63.36,2.4,16.05302958336005,135.0,60.0,324.87095199318367,2970.1333160218787
46,2024,1,Winter,2260,4,Delhi,8.333085128143392,17.337353250702634,0.0,48.71567789747143,63.36,3.0,11.545092094072963,81.0,60.0,260.92695750007476,2709.5087327432566
46,2024,2,Winter,2260,4,Delhi,8.333085128143392,13.115034148814107,0.0,84.3189644501011,63.36,3.0,20.232627745419567,81.0,60.0,304.109964122563,2542.895619903929
46,2024,3,Summer,2260,4,Delhi,8.333085128143392,36.586470420695186,232.09131439712476,0.0,63.36,1.8,13.927493210443853,135.0,60.0,493.5181085691949,3073.3000477012924
46,2024,4,Summer,2260,4,Delhi,8.333085128143392,40.818356787205175,270.0806818457963,0.0,63.36,1.8,14.098465784261716,108.0,60.0,504.3993027561278,3517.9304965135566
46,2024,5,Summer,2260,4,Delhi,8.333085128143392,36.42260698158147,252.60682795423057,0.0,63.36,3.0,13.987175689990279,108.0,60.0,488.4239889994256,3685.7073957872294
46,2024,6,Monsoon,2260,4,Delhi,8.333085128143392,27.002547399852354,79.46117539814087,0.0,63.36,1.8,14.683065960816037,135.0,60.0,345.4422753887364,3324.6631651624107
46,2024,7,Monsoon,2260,4,Delhi,8.333085128143392,27.123566127235684,129.81706076561926,0.0,63.36,2.4,15.58186153410846,81.0,60.0,343.3506157054866,3163.75673609961
46,2024,8,Monsoon,2260,4,Delhi,8.333085128143392,29.91598788296004,148.7956128361753,0.0,63.36,1.8,14.343152592445104,108.0,60.0,386.3864195876607,3216.6844617755164
46,2024,9,Monsoon,2260,4,Delhi,8.333085128143392,24.510870096203927,40.15955110374211,0.0,63.36,1.8,11.238436641265631,135.0,60.0,303.76520413463777,2995.2758486349326
46,2024,10,Summer,2260,4,Delhi,8.333085128143392,35.462616046313656,248.943749663585,0.0,63.36,3.0,17.42804607107247,81.0,60.0,461.88267127396927,3385.0070375811856
46,2024,11,Winter,2260,4,Delhi,8.333085128143392,13.55355953987614,0.0,129.27970031718544,63.36,2.4,19.60726786826547,135.0,60.0,399.4007530175508,3432.8833320125786
46,2024,12,Winter,2260,4,Delhi,8.333085128143392,16.290854434811518,0.0,98.97198508659947,63.36,3.0,11.163417012709488,81.0,60.0,309.5541100664683,3103.09241732585
47,2023,1,Winter,1248,2,Chennai,5.10578761039067,15.262761268428601,0.0,101.00124479281766,63.36,1.8,10.99394492850163,81.0,60.0,318.36745029963384,3044.0750753267007
47,2023,2,Winter,1248,2,Chennai,5.10578761039067,15.752466103586828,0.0,100.79330394428709,63.36,1.8,16.42543959565677,108.0,60.0,350.61250240082575,2517.0768377821023
47,2023,3,Summer,1248,2,Chennai,5.10578761039067,41.080882479553345,312.83728353046087,0.0,63.36,2.4,13.120429749389979,81.0,60.0,533.0731215005944,2664.5732283059847
47,2023,4,Summer,1248,2,Chennai,5.10578761039067,36.94215499522938,217.65182186447944,0.0,63.36,3.0,17.457777484871013,135.0,60.0,496.80082425995397,2469.494620610304
47,2023,5,Summer,1248,2,Chennai,5.10578761039067,34.89221399110492,236.2913442307993,0.0,63.36,3.0,12.656235987423864,135.0,60.0,510.6480372831867,2492.145870794005
47,2023,6,Monsoon,1248,2,Chennai,5.10578761039067,25.796451274120454,77.91509229395943,0.0,63.36,2.4,18.486166241034926,81.0,60.0,303.3635157545468,2167.181634723738
47,2023,7,Monsoon,1248,2,Chennai,5.10578761039067,27.7204021619785,106.96095669884586,0.0,63.36,2.4,15.429580103406435,81.0,60.0,329.370133041922,1953.7097120130381
